raw_received_timestamp_ms,feature_extraction_timestamp_ms,model_prediction_timestamp_ms,pair_seq,predicted_activity,risk_status,alert_triggered,risky_counter,sensor1_neutral_ax,sensor1_neutral_ay,sensor1_neutral_az,sensor2_neutral_ax,sensor2_neutral_ay,sensor2_neutral_az
555932,555933,555933,20598,shoulder_adduction,Risky,No,2,,,,,,
555933,555933,555934,20610,shoulder_adduction,Risky,Yes,3,,,,,,
556193,556193,556194,20622,pronation,Safe,No,0,,,,,,
556194,556194,556195,20634,pronation,Safe,No,0,,,,,,
556195,556195,556195,20646,pronation,Safe,No,0,,,,,,
556196,556196,556196,20658,pronation,Safe,No,0,,,,,,
556198,556198,556199,20670,pronation,Safe,No,0,,,,,,
556199,556199,556199,20682,elbow_flexion,Risky,No,1,,,,,,
556200,556200,556200,20694,elbow_flexion,Risky,No,2,,,,,,
556200,556201,556201,20706,elbow_flexion,Risky,Yes,3,,,,,,
556458,556458,556459,20718,elbow_flexion,Risky,Yes,4,,,,,,
556723,556723,556724,20730,elbow_flexion,Risky,Yes,5,,,,,,
556988,556988,556989,20742,elbow_flexion,Risky,Yes,6,,,,,,
557250,557251,557251,20754,elbow_flexion,Risky,Yes,7,,,,,,
557513,557513,557514,20766,elbow_flexion,Risky,Yes,8,,,,,,
557779,557779,557780,20778,elbow_flexion,Risky,Yes,9,,,,,,
558039,558040,558041,20790,pronation,Safe,No,0,,,,,,
558041,558041,558042,20802,pronation,Safe,No,0,,,,,,
558042,558042,558042,20814,pronation,Safe,No,0,,,,,,
558043,558043,558043,20826,pronation,Safe,No,0,,,,,,
558044,558044,558044,20838,pronation,Safe,No,0,,,,,,
558044,558045,558045,20850,pronation,Safe,No,0,,,,,,
558045,558045,558046,20862,pronation,Safe,No,0,,,,,,
558054,558054,558055,20874,elbow_flexion,Risky,No,1,,,,,,
558055,558055,558056,20886,elbow_flexion,Risky,No,2,,,,,,
558056,558056,558056,20898,elbow_flexion,Risky,Yes,3,,,,,,
558319,558319,558319,20910,elbow_flexion,Risky,Yes,4,,,,,,
558582,558583,558583,20922,elbow_flexion,Risky,Yes,5,,,,,,
558847,558847,558848,20934,elbow_flexion,Risky,Yes,6,,,,,,
559111,559111,559112,20946,elbow_flexion,Risky,Yes,7,,,,,,
559374,559374,559375,20958,elbow_flexion,Risky,Yes,8,,,,,,
559639,559640,559641,20970,shoulder_adduction,Risky,Yes,9,,,,,,
559919,559919,559920,20982,pronation,Safe,No,0,,,,,,
559920,559920,559921,20994,shoulder_adduction,Risky,No,1,,,,,,
559921,559922,559922,21006,shoulder_adduction,Risky,No,2,,,,,,
559922,559922,559923,21018,walking,Safe,No,0,,,,,,
559923,559923,559923,21030,walking,Safe,No,0,,,,,,
559924,559924,559924,21042,walking,Safe,No,0,,,,,,
559924,559925,559925,21054,walking,Safe,No,0,,,,,,
559925,559925,559926,21066,walking,Safe,No,0,,,,,,
559926,559926,559926,21078,shoulder_adduction,Risky,No,1,,,,,,
559995,559995,559996,21090,shoulder_adduction,Risky,No,2,,,,,,
560231,560231,560231,21102,standing,Safe,No,0,,,,,,
560411,560411,560411,21114,standing,Safe,No,0,,,,,,
560681,560681,560681,21126,shoulder_adduction,Risky,No,1,,,,,,
560838,560838,560839,21138,shoulder_adduction,Risky,No,2,,,,,,
560996,560996,560996,21150,shoulder_adduction,Risky,Yes,3,,,,,,
561266,561266,561267,21162,shoulder_adduction,Risky,Yes,4,,,,,,
561545,561545,561546,21174,shoulder_adduction,Risky,Yes,5,,,,,,
561823,561823,561824,21186,shoulder_adduction,Risky,Yes,6,,,,,,
562102,562102,562103,21198,shoulder_adduction,Risky,Yes,7,,,,,,
562368,562368,562369,21210,shoulder_adduction,Risky,Yes,8,,,,,,
562646,562646,562647,21222,shoulder_adduction,Risky,Yes,9,,,,,,
562910,562910,562911,21234,standing,Safe,No,0,,,,,,
562926,562926,562927,21246,shoulder_adduction,Risky,No,1,,,,,,
562927,562927,562928,21258,pronation,Safe,No,0,,,,,,
563054,563054,563055,21270,pronation,Safe,No,0,,,,,,
563347,563347,563348,21282,pronation,Safe,No,0,,,,,,
563527,563527,563528,21294,pronation,Safe,No,0,,,,,,
563763,563764,563764,21306,pronation,Safe,No,0,,,,,,
563921,563921,563921,21318,pronation,Safe,No,0,,,,,,
564078,564078,564079,21330,pronation,Safe,No,0,,,,,,
564348,564348,564349,21342,pronation,Safe,No,0,,,,,,
564517,564517,564518,21354,pronation,Safe,No,0,,,,,,
564764,564764,564765,21366,pronation,Safe,No,0,,,,,,
564922,564922,564923,21378,pronation,Safe,No,0,,,,,,
565102,565102,565103,21390,shoulder_adduction,Risky,No,1,,,,,,
565350,565350,565350,21402,shoulder_adduction,Risky,No,2,,,,,,
565518,565518,565519,21414,shoulder_adduction,Risky,Yes,3,,,,,,
565788,565788,565789,21426,shoulder_adduction,Risky,Yes,4,,,,,,
566047,566047,566048,21438,shoulder_adduction,Risky,Yes,5,,,,,,
566325,566325,566326,21450,shoulder_adduction,Risky,Yes,6,,,,,,
566603,566603,566604,21462,standing,Safe,No,0,,,,,,
566604,566604,566605,21474,pronation,Safe,No,0,,,,,,
566789,566790,566790,21486,pronation,Safe,No,0,,,,,,
566947,566947,566948,21498,pronation,Safe,No,0,,,,,,
567116,567116,567117,21510,pronation,Safe,No,0,,,,,,
567352,567352,567353,21522,pronation,Safe,No,0,,,,,,
567543,567543,567544,21534,pronation,Safe,No,0,,,,,,
567779,567779,567780,21546,pronation,Safe,No,0,,,,,,
567948,567948,567949,21558,pronation,Safe,No,0,,,,,,
568128,568128,568129,21570,pronation,Safe,No,0,,,,,,
568376,568376,568376,21582,shoulder_adduction,Risky,No,1,,,,,,
568544,568545,568545,21594,walking,Safe,No,0,,,,,,
568792,568792,568793,21606,walking,Safe,No,0,,,,,,
568960,568961,568961,21618,elbow_flexion,Risky,No,1,,,,,,
569129,569129,569130,21630,elbow_flexion,Risky,No,2,,,,,,
569388,569389,569389,21642,elbow_flexion,Risky,Yes,3,,,,,,
569666,569667,569668,21654,elbow_flexion,Risky,Yes,4,,,,,,
569945,569945,569946,21666,elbow_flexion,Risky,Yes,5,,,,,,
570226,570227,570227,21678,elbow_flexion,Risky,Yes,6,,,,,,
570489,570489,570490,21690,walking,Safe,No,0,,,,,,
570505,570505,570506,21702,walking,Safe,No,0,,,,,,
570547,570547,570548,21714,walking,Safe,No,0,,,,,,
570817,570817,570818,21726,walking,Safe,No,0,,,,,,
570974,570975,570975,21738,elbow_flexion,Risky,No,1,,,,,,
571143,571143,571144,21750,elbow_flexion,Risky,No,2,,,,,,
571379,571380,571380,21762,elbow_flexion,Risky,Yes,3,,,,,,
571649,571650,571651,21774,elbow_flexion,Risky,Yes,4,,,,,,
571928,571928,571929,21786,elbow_flexion,Risky,Yes,5,,,,,,
572207,572207,572208,21798,elbow_flexion,Risky,Yes,6,,,,,,
572470,572471,572471,21810,sitting,Safe,No,0,,,,,,
572476,572477,572477,21822,elbow_flexion,Risky,No,1,,,,,,
572583,572583,572584,21834,elbow_flexion,Risky,No,2,,,,,,
572842,572842,572843,21846,elbow_flexion,Risky,Yes,3,,,,,,
573119,573119,573120,21858,elbow_flexion,Risky,Yes,4,,,,,,
573399,573400,573401,21870,elbow_flexion,Risky,Yes,5,,,,,,
573679,573679,573680,21882,elbow_flexion,Risky,Yes,6,,,,,,
573942,573942,573943,21894,elbow_flexion,Risky,Yes,7,,,,,,
574224,574225,574225,21906,pronation,Safe,No,0,,,,,,
574226,574226,574226,21918,pronation,Safe,No,0,,,,,,
574227,574227,574227,21930,pronation,Safe,No,0,,,,,,
574394,574394,574395,21942,elbow_flexion,Risky,No,1,,,,,,
574551,574552,574552,21954,elbow_flexion,Risky,No,2,,,,,,
574788,574788,574789,21966,elbow_flexion,Risky,Yes,3,,,,,,
575061,575062,575063,21978,elbow_flexion,Risky,Yes,4,,,,,,
575340,575340,575341,21990,elbow_flexion,Risky,Yes,5,,,,,,
575620,575620,575621,22002,elbow_flexion,Risky,Yes,6,,,,,,
575885,575885,575886,22014,elbow_flexion,Risky,Yes,7,,,,,,
576165,576166,576166,22026,elbow_flexion,Risky,Yes,8,,,,,,
576430,576431,576431,22038,elbow_flexion,Risky,Yes,9,,,,,,
576711,576711,576712,22050,elbow_flexion,Risky,Yes,10,,,,,,
576973,576974,576974,22062,elbow_flexion,Risky,Yes,11,,,,,,
577235,577235,577236,22074,elbow_flexion,Risky,Yes,12,,,,,,
577510,577511,577511,22086,elbow_flexion,Risky,Yes,13,,,,,,
577762,577763,577764,22098,elbow_flexion,Risky,Yes,14,,,,,,
578030,578030,578031,22110,pronation,Safe,No,0,,,,,,
578031,578031,578032,22122,pronation,Safe,No,0,,,,,,
578045,578045,578045,22134,pronation,Safe,No,0,,,,,,
578046,578046,578046,22146,pronation,Safe,No,0,,,,,,
578046,578047,578047,22158,pronation,Safe,No,0,,,,,,
578197,578197,578198,22170,pronation,Safe,No,0,,,,,,
578444,578444,578445,22182,pronation,Safe,No,0,,,,,,
578602,578602,578603,22194,pronation,Safe,No,0,,,,,,
578861,578861,578862,22206,pronation,Safe,No,0,,,,,,
579029,579029,579030,22218,pronation,Safe,No,0,,,,,,
579198,579198,579199,22230,pronation,Safe,No,0,,,,,,
579445,579446,579446,22242,pronation,Safe,No,0,,,,,,
579614,579614,579615,22254,pronation,Safe,No,0,,,,,,
579861,579862,579862,22266,pronation,Safe,No,0,,,,,,
580019,580020,580020,22278,pronation,Safe,No,0,,,,,,
580188,580188,580189,22290,pronation,Safe,No,0,,,,,,
580424,580425,580425,22302,pronation,Safe,No,0,,,,,,
580604,580604,580605,22314,shoulder_adduction,Risky,No,1,,,,,,
580840,580841,580841,22326,shoulder_adduction,Risky,No,2,,,,,,
580998,580998,580999,22338,shoulder_adduction,Risky,Yes,3,,,,,,
581278,581278,581279,22350,elbow_flexion,Risky,Yes,4,,,,,,
581555,581555,581556,22362,elbow_flexion,Risky,Yes,5,,,,,,
581836,581836,581837,22374,elbow_flexion,Risky,Yes,6,,,,,,
582100,582100,582101,22386,elbow_flexion,Risky,Yes,7,,,,,,
582379,582379,582380,22398,elbow_flexion,Risky,Yes,8,,,,,,
582643,582643,582644,22410,elbow_flexion,Risky,Yes,9,,,,,,
582907,582907,582908,22422,elbow_flexion,Risky,Yes,10,,,,,,
583187,583188,583189,22434,elbow_flexion,Risky,Yes,11,,,,,,
583451,583451,583451,22446,walking,Safe,No,0,,,,,,
583452,583452,583452,22458,walking,Safe,No,0,,,,,,
583453,583453,583453,22470,walking,Safe,No,0,,,,,,
583462,583462,583462,22482,walking,Safe,No,0,,,,,,
583563,583563,583564,22494,walking,Safe,No,0,,,,,,
583844,583844,583845,22506,walking,Safe,No,0,,,,,,
584024,584024,584025,22518,walking,Safe,No,0,,,,,,
584193,584193,584194,22530,shoulder_adduction,Risky,No,1,,,,,,
584463,584463,584464,22542,shoulder_adduction,Risky,No,2,,,,,,
584620,584621,584621,22554,shoulder_adduction,Risky,Yes,3,,,,,,
584901,584901,584902,22566,shoulder_adduction,Risky,Yes,4,,,,,,
585183,585183,585184,22578,shoulder_adduction,Risky,Yes,5,,,,,,
585465,585465,585466,22590,shoulder_adduction,Risky,Yes,6,,,,,,
585730,585730,585731,22602,pronation,Safe,No,0,,,,,,
585745,585746,585746,22614,pronation,Safe,No,0,,,,,,
585858,585858,585859,22626,pronation,Safe,No,0,,,,,,
586038,586038,586039,22638,pronation,Safe,No,0,,,,,,
586195,586195,586196,22650,pronation,Safe,No,0,,,,,,
586443,586443,586444,22662,pronation,Safe,No,0,,,,,,
586600,586601,586601,22674,standing,Safe,No,0,,,,,,
586837,586837,586837,22686,standing,Safe,No,0,,,,,,
586994,586994,586995,22698,pronation,Safe,No,0,,,,,,
587152,587152,587152,22710,pronation,Safe,No,0,,,,,,
587399,587399,587400,22722,elbow_flexion,Risky,No,1,,,,,,
587579,587579,587580,22734,elbow_flexion,Risky,No,2,,,,,,
587815,587816,587816,22746,elbow_flexion,Risky,Yes,3,,,,,,
588088,588089,588090,22758,elbow_flexion,Risky,Yes,4,,,,,,
588369,588369,588370,22770,elbow_flexion,Risky,Yes,5,,,,,,
588642,588642,588643,22782,elbow_flexion,Risky,Yes,6,,,,,,
588902,588902,588903,22794,elbow_flexion,Risky,Yes,7,,,,,,
589182,589182,589183,22806,elbow_flexion,Risky,Yes,8,,,,,,
589445,589445,589446,22818,elbow_flexion,Risky,Yes,9,,,,,,
589716,589717,589717,22830,elbow_flexion,Risky,Yes,10,,,,,,
589973,589973,589974,22842,standing,Safe,No,0,,,,,,
589975,589975,589975,22854,standing,Safe,No,0,,,,,,
589988,589988,589989,22866,standing,Safe,No,0,,,,,,
590043,590043,590044,22878,standing,Safe,No,0,,,,,,
590200,590200,590201,22890,shoulder_adduction,Risky,No,1,,,,,,
590448,590448,590448,22902,shoulder_adduction,Risky,No,2,,,,,,
590628,590628,590629,22914,shoulder_adduction,Risky,Yes,3,,,,,,
590901,590901,590902,22926,shoulder_adduction,Risky,Yes,4,,,,,,
591181,591181,591182,22938,shoulder_adduction,Risky,Yes,5,,,,,,
591460,591460,591461,22950,shoulder_adduction,Risky,Yes,6,,,,,,
591740,591740,591741,22962,shoulder_adduction,Risky,Yes,7,,,,,,
592003,592003,592004,22974,standing,Safe,No,0,,,,,,
592018,592018,592019,22986,standing,Safe,No,0,,,,,,
592124,592124,592125,22998,standing,Safe,No,0,,,,,,
592282,592282,592283,23010,elbow_flexion,Risky,No,1,,,,,,
592529,592529,592530,23022,elbow_flexion,Risky,No,2,,,,,,
592721,592721,592721,23034,elbow_flexion,Risky,Yes,3,,,,,,
592996,592996,592997,23046,elbow_flexion,Risky,Yes,4,,,,,,
593276,593276,593277,23058,elbow_flexion,Risky,Yes,5,,,,,,
593547,593547,593548,23070,elbow_flexion,Risky,Yes,6,,,,,,
593802,593802,593803,23082,elbow_flexion,Risky,Yes,7,,,,,,
594080,594080,594082,23094,elbow_flexion,Risky,Yes,8,,,,,,
594346,594346,594347,23106,elbow_flexion,Risky,Yes,9,,,,,,
594624,594625,594626,23118,elbow_flexion,Risky,Yes,10,,,,,,
594886,594887,594887,23130,pronation,Safe,No,0,,,,,,
594902,594902,594903,23142,standing,Safe,No,0,,,,,,
594903,594903,594904,23154,standing,Safe,No,0,,,,,,
595128,595128,595129,23166,standing,Safe,No,0,,,,,,
595308,595308,595308,23178,standing,Safe,No,0,,,,,,
595510,595510,595511,23190,elbow_flexion,Risky,No,1,,,,,,
595769,595769,595770,23202,elbow_flexion,Risky,No,2,,,,,,
595938,595938,595939,23214,elbow_flexion,Risky,Yes,3,,,,,,
596219,596220,596220,23226,elbow_flexion,Risky,Yes,4,,,,,,
596497,596497,596498,23238,elbow_flexion,Risky,Yes,5,,,,,,
596778,596779,596780,23250,shoulder_adduction,Risky,Yes,6,,,,,,
597045,597046,597046,23262,elbow_flexion,Risky,Yes,7,,,,,,
597323,597323,597324,23274,elbow_flexion,Risky,Yes,8,,,,,,
597601,597602,597602,23286,elbow_flexion,Risky,Yes,9,,,,,,
597865,597865,597866,23298,elbow_flexion,Risky,Yes,10,,,,,,
598145,598146,598147,23310,elbow_flexion,Risky,Yes,11,,,,,,
598410,598411,598411,23322,elbow_flexion,Risky,Yes,12,,,,,,
598674,598674,598675,23334,elbow_flexion,Risky,Yes,13,,,,,,
598947,598947,598948,23346,elbow_flexion,Risky,Yes,14,,,,,,
599202,599203,599203,23358,elbow_flexion,Risky,Yes,15,,,,,,
599467,599467,599468,23370,elbow_flexion,Risky,Yes,16,,,,,,
599745,599745,599746,23382,elbow_flexion,Risky,Yes,17,,,,,,
600010,600010,600012,23394,elbow_flexion,Risky,Yes,18,,,,,,
600273,600273,600274,23406,elbow_flexion,Risky,Yes,19,,,,,,
600537,600537,600538,23418,elbow_flexion,Risky,Yes,20,,,,,,
600818,600818,600819,23430,shoulder_adduction,Risky,Yes,21,,,,,,
601082,601082,601083,23442,elbow_flexion,Risky,Yes,22,,,,,,
601349,601350,601350,23454,shoulder_adduction,Risky,Yes,23,,,,,,
601614,601615,601616,23466,shoulder_adduction,Risky,Yes,24,,,,,,
601893,601893,601894,23478,shoulder_adduction,Risky,Yes,25,,,,,,
602155,602156,602156,23490,shoulder_adduction,Risky,Yes,26,,,,,,
602420,602421,602422,23502,shoulder_adduction,Risky,Yes,27,,,,,,
602686,602686,602687,23514,shoulder_adduction,Risky,Yes,28,,,,,,
602967,602967,602968,23526,walking,Safe,No,0,,,,,,
602968,602968,602969,23538,walking,Safe,No,0,,,,,,
602969,602969,602970,23550,elbow_flexion,Risky,No,1,,,,,,
602970,602970,602970,23562,elbow_flexion,Risky,No,2,,,,,,
602971,602971,602971,23574,elbow_flexion,Risky,Yes,3,,,,,,
603295,603295,603296,23586,sitting,Safe,No,0,,,,,,
603475,603475,603476,23598,sitting,Safe,No,0,,,,,,
603678,603678,603679,23610,sitting,Safe,No,0,,,,,,
603982,603982,603982,23622,sitting,Safe,No,0,,,,,,
604173,604173,604173,23634,sitting,Safe,No,0,,,,,,
604420,604420,604421,23646,sitting,Safe,No,0,,,,,,
604656,604656,604657,23658,sitting,Safe,No,0,,,,,,
604893,604893,604894,23670,sitting,Safe,No,0,,,,,,
605196,605196,605197,23682,sitting,Safe,No,0,,,,,,
605421,605422,605422,23694,sitting,Safe,No,0,,,,,,
605714,605714,605715,23706,sitting,Safe,No,0,,,,,,
605905,605905,605906,23718,sitting,Safe,No,0,,,,,,
606096,606096,606097,23730,sitting,Safe,No,0,,,,,,
606411,606412,606412,23742,sitting,Safe,No,0,,,,,,
606614,606614,606615,23754,sitting,Safe,No,0,,,,,,
606884,606884,606885,23766,sitting,Safe,No,0,,,,,,
607041,607041,607042,23778,sitting,Safe,No,0,,,,,,
607221,607222,607222,23790,sitting,Safe,No,0,,,,,,
607547,607548,607548,23802,sitting,Safe,No,0,,,,,,
607750,607750,607751,23814,sitting,Safe,No,0,,,,,,
608031,608031,608032,23826,sitting,Safe,No,0,,,,,,
608234,608234,608235,23838,sitting,Safe,No,0,,,,,,
608470,608470,608471,23850,elbow_flexion,Risky,No,1,,,,,,
608808,608808,608809,23862,sitting,Safe,No,0,,,,,,
609021,609022,609022,23874,sitting,Safe,No,0,,,,,,
609370,609370,609371,23886,sitting,Safe,No,0,,,,,,
609550,609550,609551,23898,sitting,Safe,No,0,,,,,,
609719,609719,609720,23910,sitting,Safe,No,0,,,,,,
610023,610023,610023,23922,elbow_flexion,Risky,No,1,,,,,,
610225,610225,610226,23934,elbow_flexion,Risky,No,2,,,,,,
610551,610552,610552,23946,elbow_flexion,Risky,Yes,3,,,,,,
610820,610820,610821,23958,elbow_flexion,Risky,Yes,4,,,,,,
611099,611099,611100,23970,elbow_flexion,Risky,Yes,5,,,,,,
611381,611382,611383,23982,elbow_flexion,Risky,Yes,6,,,,,,
611661,611661,611662,23994,elbow_flexion,Risky,Yes,7,,,,,,
611940,611940,611941,24006,elbow_flexion,Risky,Yes,8,,,,,,
612219,612220,612220,24018,elbow_flexion,Risky,Yes,9,,,,,,
612499,612499,612500,24030,shoulder_adduction,Risky,Yes,10,,,,,,
612779,612779,612780,24042,shoulder_adduction,Risky,Yes,11,,,,,,
613044,613044,613045,24054,sitting,Safe,No,0,,,,,,
613094,613094,613095,24066,elbow_flexion,Risky,No,1,,,,,,
613274,613274,613275,24078,elbow_flexion,Risky,No,2,,,,,,
613454,613454,613455,24090,elbow_flexion,Risky,Yes,3,,,,,,
613780,613780,613781,24102,elbow_flexion,Risky,Yes,4,,,,,,
614044,614044,614045,24114,elbow_flexion,Risky,Yes,5,,,,,,
614319,614319,614320,24126,elbow_flexion,Risky,Yes,6,,,,,,
614600,614600,614601,24138,elbow_flexion,Risky,Yes,7,,,,,,
614879,614879,614880,24150,elbow_flexion,Risky,Yes,8,,,,,,
615147,615147,615147,24162,elbow_flexion,Risky,Yes,9,,,,,,
615411,615411,615412,24174,elbow_flexion,Risky,Yes,10,,,,,,
615673,615673,615674,24186,elbow_flexion,Risky,Yes,11,,,,,,
615945,615945,615946,24198,elbow_flexion,Risky,Yes,12,,,,,,
616200,616200,616201,24210,elbow_flexion,Risky,Yes,13,,,,,,
616469,616469,616470,24222,elbow_flexion,Risky,Yes,14,,,,,,
616726,616726,616727,24234,elbow_flexion,Risky,Yes,15,,,,,,
617006,617007,617008,24246,elbow_flexion,Risky,Yes,16,,,,,,
617269,617269,617270,24258,elbow_flexion,Risky,Yes,17,,,,,,
617543,617543,617544,24270,standing,Safe,No,0,,,,,,
617560,617560,617561,24282,walking,Safe,No,0,,,,,,
617819,617819,617820,24294,walking,Safe,No,0,,,,,,
618100,618100,618101,24306,walking,Safe,No,0,,,,,,
618336,618336,618337,24318,shoulder_adduction,Risky,No,1,,,,,,
618516,618516,618517,24330,shoulder_adduction,Risky,No,2,,,,,,
618831,618832,618832,24342,shoulder_adduction,Risky,Yes,3,,,,,,
619090,619090,619091,24354,shoulder_adduction,Risky,Yes,4,,,,,,
619360,619360,619361,24366,sitting,Safe,No,0,,,,,,
619439,619439,619440,24378,sitting,Safe,No,0,,,,,,
619630,619630,619631,24390,sitting,Safe,No,0,,,,,,
619889,619889,619890,24402,sitting,Safe,No,0,,,,,,
620069,620069,620069,24414,sitting,Safe,No,0,,,,,,
620350,620350,620351,24426,sitting,Safe,No,0,,,,,,
620507,620508,620508,24438,sitting,Safe,No,0,,,,,,
620688,620688,620688,24450,sitting,Safe,No,0,,,,,,
620980,620980,620981,24462,sitting,Safe,No,0,,,,,,
621149,621149,621150,24474,sitting,Safe,No,0,,,,,,
621419,621419,621419,24486,sitting,Safe,No,0,,,,,,
621587,621588,621588,24498,sitting,Safe,No,0,,,,,,
621745,621745,621746,24510,sitting,Safe,No,0,,,,,,
621981,621981,621982,24522,elbow_flexion,Risky,No,1,,,,,,
622150,622150,622151,24534,elbow_flexion,Risky,No,2,,,,,,
622420,622420,622421,24546,elbow_flexion,Risky,Yes,3,,,,,,
622697,622698,622698,24558,elbow_flexion,Risky,Yes,4,,,,,,
622978,622978,622979,24570,elbow_flexion,Risky,Yes,5,,,,,,
623254,623255,623256,24582,elbow_flexion,Risky,Yes,6,,,,,,
623520,623520,623521,24594,elbow_flexion,Risky,Yes,7,,,,,,
623801,623801,623802,24606,elbow_flexion,Risky,Yes,8,,,,,,
624064,624064,624065,24618,elbow_flexion,Risky,Yes,9,,,,,,
624338,624338,624338,24630,elbow_flexion,Risky,Yes,10,,,,,,
624592,624593,624593,24642,elbow_flexion,Risky,Yes,11,,,,,,
624857,624857,624858,24654,elbow_flexion,Risky,Yes,12,,,,,,
625135,625135,625136,24666,shoulder_adduction,Risky,Yes,13,,,,,,
625400,625401,625401,24678,shoulder_adduction,Risky,Yes,14,,,,,,
625667,625667,625668,24690,shoulder_adduction,Risky,Yes,15,,,,,,
625928,625928,625929,24702,shoulder_adduction,Risky,Yes,16,,,,,,
626208,626208,626209,24714,shoulder_adduction,Risky,Yes,17,,,,,,
626473,626473,626474,24726,shoulder_adduction,Risky,Yes,18,,,,,,
626738,626738,626739,24738,elbow_flexion,Risky,Yes,19,,,,,,
627001,627001,627002,24750,elbow_flexion,Risky,Yes,20,,,,,,
627263,627263,627264,24762,elbow_flexion,Risky,Yes,21,,,,,,
627543,627543,627544,24774,elbow_flexion,Risky,Yes,22,,,,,,
627805,627805,627806,24786,shoulder_adduction,Risky,Yes,23,,,,,,
628070,628070,628071,24798,elbow_flexion,Risky,Yes,24,,,,,,
628333,628333,628334,24810,elbow_flexion,Risky,Yes,25,,,,,,
628598,628599,628599,24822,elbow_flexion,Risky,Yes,26,,,,,,
628863,628864,628865,24834,elbow_flexion,Risky,Yes,27,,,,,,
629136,629136,629137,24846,elbow_flexion,Risky,Yes,28,,,,,,
629393,629394,629394,24858,elbow_flexion,Risky,Yes,29,,,,,,
629658,629659,629659,24870,elbow_flexion,Risky,Yes,30,,,,,,
629920,629920,629921,24882,elbow_flexion,Risky,Yes,31,,,,,,
630185,630185,630186,24894,elbow_flexion,Risky,Yes,32,,,,,,
630448,630448,630449,24906,elbow_flexion,Risky,Yes,33,,,,,,
630712,630712,630713,24918,elbow_flexion,Risky,Yes,34,,,,,,
630978,630978,630979,24930,elbow_flexion,Risky,Yes,35,,,,,,
631242,631242,631242,24942,elbow_flexion,Risky,Yes,36,,,,,,
631505,631505,631506,24954,elbow_flexion,Risky,Yes,37,,,,,,
631770,631770,631771,24966,elbow_flexion,Risky,Yes,38,,,,,,
632034,632034,632035,24978,elbow_flexion,Risky,Yes,39,,,,,,
632295,632295,632296,24990,elbow_flexion,Risky,Yes,40,,,,,,
632557,632558,632558,25002,sitting,Safe,No,0,,,,,,
632558,632559,632559,25014,elbow_flexion,Risky,No,1,,,,,,
632559,632559,632560,25026,sitting,Safe,No,0,,,,,,
632560,632560,632561,25038,sitting,Safe,No,0,,,,,,
632561,632561,632561,25050,elbow_flexion,Risky,No,1,,,,,,
632562,632562,632562,25062,elbow_flexion,Risky,No,2,,,,,,
632573,632573,632573,25074,elbow_flexion,Risky,Yes,3,,,,,,
632838,632838,632839,25086,elbow_flexion,Risky,Yes,4,,,,,,
633103,633103,633104,25098,elbow_flexion,Risky,Yes,5,,,,,,
633367,633367,633368,25110,elbow_flexion,Risky,Yes,6,,,,,,
633630,633630,633631,25122,elbow_flexion,Risky,Yes,7,,,,,,
633894,633894,633894,25134,elbow_flexion,Risky,Yes,8,,,,,,
634155,634156,634156,25146,elbow_flexion,Risky,Yes,9,,,,,,
634420,634420,634421,25158,elbow_flexion,Risky,Yes,10,,,,,,
634680,634680,634681,25170,elbow_flexion,Risky,Yes,11,,,,,,
634944,634945,634946,25182,elbow_flexion,Risky,Yes,12,,,,,,
635211,635211,635212,25194,elbow_flexion,Risky,Yes,13,,,,,,
635475,635475,635476,25206,elbow_flexion,Risky,Yes,14,,,,,,
635742,635742,635743,25218,elbow_flexion,Risky,Yes,15,,,,,,
636005,636006,636007,25230,elbow_flexion,Risky,Yes,16,,,,,,
636271,636271,636272,25242,elbow_flexion,Risky,Yes,17,,,,,,
636537,636537,636538,25254,elbow_flexion,Risky,Yes,18,,,,,,
636799,636799,636800,25266,elbow_flexion,Risky,Yes,19,,,,,,
637060,637061,637061,25278,elbow_flexion,Risky,Yes,20,,,,,,
637324,637325,637325,25290,elbow_flexion,Risky,Yes,21,,,,,,
637586,637587,637587,25302,elbow_flexion,Risky,Yes,22,,,,,,
637849,637849,637849,25314,elbow_flexion,Risky,Yes,23,,,,,,
638114,638115,638115,25326,standing,Safe,No,0,,,,,,
638115,638116,638116,25338,standing,Safe,No,0,,,,,,
638116,638116,638117,25350,shoulder_adduction,Risky,No,1,,,,,,
638117,638117,638118,25362,shoulder_adduction,Risky,No,2,,,,,,
638118,638118,638118,25374,shoulder_adduction,Risky,Yes,3,,,,,,
638378,638378,638379,25386,shoulder_adduction,Risky,Yes,4,,,,,,
638643,638644,638645,25398,shoulder_adduction,Risky,Yes,5,,,,,,
638908,638909,638909,25410,shoulder_adduction,Risky,Yes,6,,,,,,
639174,639174,639175,25422,standing,Safe,No,0,,,,,,
639175,639175,639176,25434,standing,Safe,No,0,,,,,,
639176,639176,639177,25446,shoulder_adduction,Risky,No,1,,,,,,
639177,639177,639177,25458,shoulder_adduction,Risky,No,2,,,,,,
639177,639178,639178,25470,shoulder_adduction,Risky,Yes,3,,,,,,
639438,639438,639439,25482,shoulder_adduction,Risky,Yes,4,,,,,,
639700,639700,639701,25494,shoulder_adduction,Risky,Yes,5,,,,,,
639963,639964,639964,25506,shoulder_adduction,Risky,Yes,6,,,,,,
640227,640228,640229,25518,shoulder_adduction,Risky,Yes,7,,,,,,
640509,640509,640510,25530,shoulder_adduction,Risky,Yes,8,,,,,,
